review_id,listing_id,date,reviewer_id,reviewer_name,comments
100,116134,2020-02-02 00:00:00.000000,29285171,Joël,"Very modern and spacious apartment. It is located close to the MAS in the old harbour quarter. There are a bunch of small an cosy bars and restaurants around. The area is a little bit away from the big tourist area, through that it‘s very calm, espacially in the evening and night time. <br/>It is about a 15 minute walk away of the historic city center.<br/><br/>The apartment itself was very clean and in very good conditions. The two double beds were very comfortable. <br/>A plus is the included covered private parking space.<br/><br/>We would totally recommend this apartment, if you want to have calm nights and not want to be in the middle of the crowd but still close to everything you need."
101,116134,2020-02-16 00:00:00.000000,126283942,Rola,"Beautiful place,  great location highly recommended <br/>Rola"
102,116134,2020-07-15 00:00:00.000000,133536549,Gerald,"Appartement super: spacieux,  confortable, calme, idéalement situé, propreté impeccable. Le parking dans le bâtiment est un plus certain. Nous le recommandons sans hésitation."
103,116134,2020-09-05 00:00:00.000000,350550875,Anne,"Great place in a very good location, only internet not working very well."
104,116134,2020-11-16 00:00:00.000000,15250584,Anthony,Super host!<br/>Alles was perfect geregeld<br/>Alles was ook voorzien in het appartement <br/>Perfecte locatie
105,116134,2021-04-16 00:00:00.000000,41120339,Sylvie,"Zalige locatie, stijlvol ingericht. Ideaal voor wie houdt van licht en ruimte zo dicht bij alles in de stad! Een absolute aanrader!!"
106,116134,2021-05-09 00:00:00.000000,56643753,Marie-Amélie,"Spacious, sparkling clean & great location"
107,116134,2021-05-12 00:00:00.000000,356101706,Santiago,Top!!
108,116134,2021-05-21 00:00:00.000000,199206297,Yarden,"The owner are nice and communicative. The apartment is nice just 2 issues the Wifi in the dinning place is useless and as no curtain in the study room you have no privacy. If you arrive with car the parking space is tinny so think about the size of the car. The area has to offer a lot to do but if you plan to go more to the center and south Antwerpen this is not the pace to stay, it's far to walk and a lot of traffic with car.<br/>In general we had OK stay there."
109,116134,2021-06-20 00:00:00.000000,321772651,Brenda,snelle communicatie <br/>super schoon ruim appartement <br/>lopen naar historisch centrum is wel een stukje maar door gebruik te maken van het handige Velo verhuur systeem in Antwerpen was het prima te doen.<br/>appartement ligt in een leuke trendy wijk waar van alles te vinden is bakkerij/supermarkt/ ijssalon/ terrassen. <br/>Eigen parkeergelegenheid en een attente waardebon voor heerlijk ijs van de overbuurman .<br/>Wij komen zeker terug!
110,116134,2021-06-27 00:00:00.000000,21134439,Simone,Wij hebben net een heerlijk weekend in het appartementje achter de rug. Paul heeft alles duidelijk in orde! Het is een waargenoegen om te zitten in dit appartement en zo'n weekendje te vertoeven. Heeerlijk! Wij komen nog eens terug!
111,116134,2021-07-11 00:00:00.000000,397109076,Nele,"Prachtig ruim, modern, gezellig appartement met veel lichtinval. Alles was supernetjes. De ligging is top: vlakbij het Mas en toch rustig gelegen. Heel vlotte en vriendelijke communicatie met de host. Een absolute aanraden als uitvalsbasis om Antwerpen te verkennen!"
112,116134,2021-07-24 00:00:00.000000,350550875,Anne,Great apartment in a perfect location !
113,116134,2021-08-06 00:00:00.000000,61604748,Lee,"Very nice and modern apartment, in an interesting part of town.  The apartment was very clean and well maintained. Lots of shops and restaurants around within walking distance.  Paul is a nice host, and communication went very well.  I wouldn't doubt to rent this apartment again. Highly recommended!"
114,116134,2021-08-14 00:00:00.000000,59557269,Julie,Appartement lumineux et au calme. Propre et bien équipé. Rien à dire.
115,116134,2021-09-19 00:00:00.000000,38437445,Chantal,"Ontzettend ruim en mooi appartement, gelegen op een hele leuke locatie."
116,116134,2021-10-03 00:00:00.000000,419585826,Susanne,Sehr schöne Wohnung in sehr guter Lage für vier Personen. In der Nähe findet man sehr gute Restaurants und Bars. Die Innenstadt ist fußläufig in 20 Minuten zu erreichen. Die Gastgeber waren sehr nett und aufmerksam. Gerne wieder ...
117,116134,2021-10-11 00:00:00.000000,12144821,Marily,"We had a lovely stay in the spacious and modern apartment of Paul. We found the listing very accurate on all fronts and so our stay very much matched our expectations. Communication was easy. Location is great, with the waterfront close to your doorstep and stores/bakery conveniently located closeby. Thanks for the stay!"
118,116134,2021-10-17 00:00:00.000000,226182520,Emma,Prachtig appartement gelegen op een fantastische locatie. Op 20 minuutjes wandelen van de Meir en rondom verschillende leuke cafés en restaurantjes. Appartement is voorzien van alle benodigdheden en super proper. Communicatie met Paul verliep vlot. Handige parkeergarage voor de auto.
119,116134,2021-11-07 00:00:00.000000,9070968,Ilke,"Toplocatie, leuk appartementje, zeer netjes en vlotte communicatie! Meer moet dat niet zijn ;-)."
120,116134,2021-11-13 00:00:00.000000,119955616,Isabelle,"Paul est un hôte attentionné et bienveillant, les indications étaient très claires pour trouver l'appartement et pour notre séjour"
121,116134,2021-11-21 00:00:00.000000,63172619,Marc,Great place!
122,116134,2021-12-18 00:00:00.000000,104637251,Thusnelda,"Great flat! Also with a kid. Very cosy, big and in a nice area.<br/>We had a great time!"
123,218916,2011-10-24 00:00:00.000000,434418,Sarah,"Location: Great! Lovely neighbourhood with very good tram/bus connection to station/city centre/MAS. Lots of bars and restaurants near, nightshop in the same street and it seems to be a safe neighbourhood. <br/><br/>Room: We were with 4, and could use 2 rooms completely to ourselves. Lovely big living room (2 beds) and a dining room (2 beds). Bathroom and kitchen are shared with the owner. The rooms are decorated with style and everything is provided, very clean as well. <br/><br/>Cecilia, is a very nice host. She responds very quickly to emails and makes you feel very welcome!<br/> "
124,218916,2011-11-06 00:00:00.000000,1321966,Alexia,"Thank you very much Cecilia for being so helpful. <br/>Whereas I had a trouble, you made your best to help me to find the best solution. <br/>You always try to make your guest feeling the most comfortable and it can't be overvalued!<br/><br/>Wish you the best of luck!<br/>Alexia<br/><br/>"
125,218916,2012-02-17 00:00:00.000000,1289282,Shaina,Cecilia was a great host and very accomodating to a family of 7. the neighbourhood is quaint. there is a mini market at the nearby square (2mins walk) in the mornings. it has been a pleasure staying at her home. 
126,218916,2012-04-20 00:00:00.000000,1998150,Isabel,"Cecilia est une excellente hôtesse. Son appartement est à la fois joli et pratique. Vous ne serez qu'à quelques stations du vieux centre ville. Nous vous recommandons chaudement cet appartement où nous avons passé un très agréable séjour.  <br/>Merci Cecilia et à une prochaine fois. "
127,218916,2012-05-17 00:00:00.000000,1623748,Richard,"I love the space.  Very convenient location!  Cecilia was a wonderful host.  When we couldn't figure out how to open the door, we woke her up at 2am to help us get in and she was amazingly understanding!!  Cecilia will definitely take care of you.  "
128,218916,2012-07-26 00:00:00.000000,2778460,Cécile,"Cécilia a été une hôte très gentille et très attentive. Elle a répondu rapidement à toutes nos questions par mail, et nous a accueilli avec un grand sourire. L'appartement est charmant, avec une grande pièce lumineuse et une petite terrasse pour l'apéro. N'hésitez pas !"
129,218916,2012-09-03 00:00:00.000000,891283,Thomas,"When we got to Cecilia's place with a delay that was not a problem at all.  She greeted us very friendly and explained the apartment and had some suggestions for us about activities. The apartment was big enough (though not as huge as we expected from the pictures) for the three of us to spread out and is situated in a very nice neighborhood with some good cafes and bars around.<br/>As the ad here says, the apartment is vintage. That does provide a specific charm and atmosphere. As Cecilia told us she had a group of partying youngsters before, and they had wrecked some things she didn't have the chance yet to repair. That left a bit of an ""unstable"" impression of the place.<br/>Overall, staying at Cecilia's apartment brought back pleasant memories of student years, and I would say it is very well suited for people looking for that kind of experience."
130,218916,2012-09-25 00:00:00.000000,1398746,Bernhard,"Spacious quirky flat equidistant between Antwerp Central station and Antwerp-Berchem railway station. Both walkable, the latter a nicer walk if your train happens to stop there (for example if you visit Bruges or Ghent). The flat is in a pleasant and interesting area with buses, trams and other amenities very close. Cecilia has been very prompt and helpful in her communication, we enjoyed our stay here."
131,218916,2012-12-24 00:00:00.000000,4049891,Giso,"Very nice appartment; authentic is the right word for it. Close to the Belle Epoque neighbourhoud this apartment has this atmosphere alright. Also the square just at the end of the street has a lot of nice bars and restaurants. <br/>Miss Magnus was a very nice host, a relaxed person."
132,218916,2013-05-01 00:00:00.000000,4487482,Sarah,"Cecilia and her family live on the bottom floor and rent out the floor above.  She welcomed us and gave us a tour of the flat.  We had an entire floor to ourselves, filled with interesting vintage furniture and decorations.  More than enough space for 3 adults.  Also a lovely little patio outside.  I thought the loft bed was really comfortable, and the street is very quiet.<br/>Only negatives: The steps to the bathroom and into the loft bed are really steep so be careful!    Shower/tub doesn't have a curtain.<br/>Had key to house so could come and go as we pleased.  Bakery around the corner (towards tracks) and SUPER delicious Egyptian restaurant in the other direction.  Location is about 20 minute walk from Central train station, and about a 30 or 40 minute walk into the heart of Antwerp.  About 10 minutes to the beautiful Stadspark.  Easy to keep track of where flat is because of proximity to train tracks.<br/>Super close to multiple public transport options if you're not much of a walker!  <br/>If you're into Belgian Beer, be sure to visit The Kulminator!"
133,218916,2013-05-22 00:00:00.000000,5970237,Harriet,"The photos really do capture what a charming and unusual place Cecilia has, and it was great fun staying in such a quirky and beautiful apartment while in Antwerp. At the end of her street is a square full of restaurants and bars with great atmosphere, one with live music.  I would definitely recommend again as Cecilia was very helpful, the street quiet at night, and also in an interesting beautiful nieghbourhood away from the centre of Antwerp, but not too far to walk."
